Side,eventType,timeMs,Qty,Price,eventSeq,eventID,bidEventID,askEventID
Sell,Limit,4624390,600,3.8,998,10894145,,
"",Trade,4624390,100,3.8,999,10894146,10893205,10894145
Buy,Limit,4637630,10000,3.77,1000,10917402,,
Buy,Limit,4645850,300,3.8,1001,10931545,,
"",Trade,4645850,300,3.8,1002,10931546,10931545,10894145
Sell,Limit,4668240,10000,3.8,1003,10962185,,
Sell,Cancel,4684120,200,0.0,1004,10985299,0,10894145
Buy,Limit,4708570,10400,3.8,1005,11024551,,
"",Trade,4708570,10000,3.8,1006,11024552,11024551,10962185
Buy,Cancel,4712620,900,0.0,1007,11031910,10754539,0
Sell,Limit,4746210,5000,3.8,1008,11084145,,
"",Trade,4746210,400,3.8,1009,11084146,11024551,11084145
Buy,Limit,4746240,100,3.79,1010,11084186,,
Buy,Limit,4761810,1000,3.8,1011,11108845,,
"",Trade,4761810,1000,3.8,1012,11108846,11108845,11084145
Buy,Limit,4775400,20000,3.75,1013,11127012,,
Buy,Limit,4784680,3600,3.77,1014,11139946,,
Buy,Limit,4794610,26300,3.78,1015,11153846,,
Buy,Limit,4835660,4000,3.76,1016,11229549,,
Sell,Limit,4835670,600,3.8,1017,11229561,,
Sell,Limit,4835690,600,3.8,1018,11229587,,
Sell,Limit,4842350,5600,3.8,1019,11239062,,
Buy,Cancel,4851860,3600,0.0,1020,11252051,11139946,0
Buy,Limit,4873080,300,3.79,1021,11285842,,
Buy,Limit,4877360,35400,3.79,1022,11291751,,
Buy,Limit,4889690,3600,3.77,1023,11308115,,
Buy,Limit,4891540,1000,3.8,1024,11310683,,
"",Trade,4891540,1000,3.8,1025,11310684,11310683,11084145
Buy,Cancel,4937840,300,0.0,1026,11376911,11285842,0
Buy,Limit,4949890,400,3.8,1027,11393073,,
"",Trade,4949890,400,3.8,1028,11393074,11393073,11084145
Buy,Cancel,4991470,8600,0.0,1029,11449953,3531562,0
Sell,Cancel,5005530,5600,0.0,1030,11471575,0,11239062
Buy,Limit,5005580,8600,3.79,1031,11471653,,
Buy,Limit,5010730,6600,3.8,1032,11478813,,
"",Trade,5010730,2200,3.8,1033,11478814,11478813,11084145
"",Trade,5010730,600,3.8,1034,11478815,11478813,11229561
"",Trade,5010730,600,3.8,1035,11478816,11478813,11229587
Sell,Limit,5067620,2900,3.8,1036,11561202,,
"",Trade,5067620,2900,3.8,1037,11561203,11478813,11561202
Buy,Limit,5091490,400,3.8,1038,11596241,,
Buy,Cancel,5096910,10000,0.0,1039,11603510,10917402,0
Sell,Limit,5165080,5000,3.81,1040,11715573,,
Buy,Limit,5170450,300,3.81,1041,11725430,,
"",Trade,5170450,300,3.81,1042,11725431,11725430,9733250
Buy,Limit,5202560,100,3.79,1043,11771682,,
Buy,Cancel,5211900,1000,0.0,1044,11784606,4609064,0
Buy,Cancel,5213730,100,0.0,1045,11787255,10702839,0
Buy,Limit,5222220,100,3.81,1046,11799246,,
"",Trade,5222220,100,3.81,1047,11799247,11799246,9733250
Sell,Limit,5224180,600,3.8,1048,11802103,,
"",Trade,5224180,300,3.8,1049,11802104,11478813,11802103
"",Trade,5224180,300,3.8,1050,11802105,11596241,11802103
Buy,Limit,5236430,1500,3.8,1051,11824167,,
Buy,Limit,5303540,100,3.8,1052,11914714,,
Buy,Cancel,5320180,100,0.0,1053,11935634,11914714,0
Buy,Limit,5354660,2000,3.76,1054,11979492,,
Buy,Limit,5387910,200,3.8,1055,12019023,,
Sell,Cancel,5395080,1300,0.0,1056,12027111,0,5979990
Sell,Cancel,5402680,11500,0.0,1057,12036834,0,10099531
Buy,Cancel,5423360,3600,0.0,1058,12065571,11308115,0
Buy,Limit,5437220,300,3.78,1059,12082367,,
Buy,Limit,5458060,3600,3.77,1060,12108275,,
Sell,Limit,5463120,19900,3.8,1061,12114338,,
"",Trade,5463120,100,3.8,1062,12114339,11596241,12114338
"",Trade,5463120,1500,3.8,1063,12114340,11824167,12114338
"",Trade,5463120,200,3.8,1064,12114341,12019023,12114338
Buy,Limit,5479630,1500,3.8,1065,12137613,,
"",Trade,5479630,1500,3.8,1066,12137614,12137613,12114338
Sell,Limit,5479630,600,3.8,1067,12137631,,
Sell,Limit,5479660,600,3.8,1068,12137654,,
Buy,Limit,5512660,3000,3.76,1069,12176140,,
Sell,Limit,5528060,2500,3.8,1070,12193920,,
Buy,Limit,5528530,5000,3.8,1071,12194420,,
"",Trade,5528530,5000,3.8,1072,12194421,12194420,12114338
Buy,Cancel,5529430,3600,0.0,1073,12195407,12108275,0
Buy,Limit,5544630,7500,3.73,1074,12212807,,
Buy,Limit,5548590,800,3.79,1075,12216838,,
Sell,Cancel,5551110,2500,0.0,1076,12219288,0,12193920
Sell,Limit,5553160,2000,3.8,1077,12221988,,
Buy,Limit,5560720,700,3.8,1078,12230636,,
"",Trade,5560720,700,3.8,1079,12230637,12230636,12114338
Buy,Limit,5574200,6000,3.8,1080,12246322,,
"",Trade,5574200,6000,3.8,1081,12246323,12246322,12114338
Sell,Limit,5575280,2500,3.79,1082,12247557,,
"",Trade,5575280,100,3.79,1083,12247558,10591111,12247557
"",Trade,5575280,100,3.79,1084,12247559,10591114,12247557
"",Trade,5575280,100,3.79,1085,12247560,10591117,12247557
"",Trade,5575280,100,3.79,1086,12247561,10591124,12247557
"",Trade,5575280,100,3.79,1087,12247562,10591126,12247557
"",Trade,5575280,100,3.79,1088,12247563,10591128,12247557
"",Trade,5575280,1000,3.79,1089,12247564,10633127,12247557
"",Trade,5575280,900,3.79,1090,12247565,10684614,12247557
Buy,Limit,5575300,200,3.79,1091,12247626,,
Buy,Limit,5575330,200,3.79,1092,12247666,,
Buy,Limit,5575330,200,3.79,1093,12247681,,
Buy,Limit,5575340,200,3.79,1094,12247686,,
Buy,Limit,5575340,200,3.79,1095,12247694,,
Buy,Limit,5575340,200,3.79,1096,12247705,,
Buy,Limit,5593080,800,3.8,1097,12272431,,
"",Trade,5593080,800,3.8,1098,12272432,12272431,12114338
Buy,Limit,5602030,1000,3.58,1099,12284263,,
Sell,Limit,5603530,200,3.79,1100,12286400,,
"",Trade,5603530,200,3.79,1101,12286401,10684614,12286400
Buy,Limit,5613880,1000,3.7,1102,12299527,,
Buy,Limit,5615820,11000,3.8,1103,12302016,,
"",Trade,5615820,4100,3.8,1104,12302017,12302016,12114338
"",Trade,5615820,600,3.8,1105,12302018,12302016,12137631
"",Trade,5615820,600,3.8,1106,12302019,12302016,12137654
"",Trade,5615820,2000,3.8,1107,12302020,12302016,12221988
Sell,Limit,5625140,1000,3.96,1108,12312558,,
Buy,Cancel,5629970,3500,0.0,1109,12317956,100051,0
Buy,Limit,5703070,200,3.8,1110,12404631,,
Sell,Limit,5703080,1100,3.8,1111,12404641,,
"",Trade,5703080,1100,3.8,1112,12404642,12302016,12404641
Sell,Limit,5703100,1100,3.8,1113,12404661,,
"",Trade,5703100,1100,3.8,1114,12404662,12302016,12404661
Sell,Limit,5724810,39500,3.96,1115,12433221,,
Sell,Limit,5737110,1000,3.83,1116,12447586,,
Sell,Cancel,5738670,39500,0.0,1117,12449830,0,12433221
Sell,Limit,5747680,39500,3.95,1118,12460377,,
Buy,Limit,5755060,4500,3.8,1119,12467766,,
Sell,Limit,5781760,5000,3.9,1120,12503567,,
Buy,Limit,5783780,2100,3.66,1121,12506180,,
Buy,Limit,5796430,5200,3.8,1122,12520674,,
Sell,Limit,5816360,200,3.8,1123,12543433,,
"",Trade,5816360,200,3.8,1124,12543434,12302016,12543433
Buy,Limit,5826840,100,3.79,1125,12555991,,
Buy,Limit,5834150,400,3.8,1126,12565442,,
Sell,Limit,5844930,11500,3.96,1127,12576998,,
Buy,Limit,5929210,1500,3.68,1128,12677148,,
Sell,Limit,6016160,600,3.8,1129,12779110,,
"",Trade,6016160,600,3.8,1130,12779111,12302016,12779110
Sell,Limit,6016200,600,3.8,1131,12779173,,
"",Trade,6016200,600,3.8,1132,12779174,12302016,12779173
Buy,Limit,6027760,300,3.8,1133,12797164,,
Buy,Limit,6027770,100,3.8,1134,12797170,,
Sell,Limit,6088630,2000,3.81,1135,12862240,,
Sell,Limit,6090550,3000,3.8,1136,12864257,,
"",Trade,6090550,100,3.8,1137,12864258,12302016,12864257
"",Trade,6090550,200,3.8,1138,12864259,12404631,12864257
"",Trade,6090550,2700,3.8,1139,12864260,12467766,12864257
Sell,Limit,6098860,5000,3.8,1140,12872366,,
"",Trade,6098860,1800,3.8,1141,12872367,12467766,12872366
"",Trade,6098860,3200,3.8,1142,12872368,12520674,12872366
Sell,Limit,6098950,2000,3.8,1143,12872448,,
"",Trade,6098950,2000,3.8,1144,12872449,12520674,12872448
Sell,Limit,6118710,9100,3.8,1145,12893763,,
"",Trade,6118710,400,3.8,1146,12893764,12565442,12893763
"",Trade,6118710,300,3.8,1147,12893765,12797164,12893763
"",Trade,6118710,100,3.8,1148,12893766,12797170,12893763
Buy,Limit,6121720,100,3.81,1149,12897831,,
"",Trade,6121720,100,3.8,1150,12897832,12897831,12893763
Sell,Limit,6124170,800,3.8,1151,12901588,,
Sell,Limit,6124760,800,3.8,1152,12903029,,
Buy,Limit,6128210,3000,3.79,1153,12910265,,
Buy,Limit,6183010,1000,3.79,1154,12972477,,
Buy,Cancel,6218940,16900,0.0,1155,13011066,10553012,0
Sell,Limit,6223480,1200,3.81,1156,13015900,,
Buy,Limit,6257470,1000,3.79,1157,13051463,,
Sell,Cancel,6304270,800,0.0,1158,13106219,0,12901588
Sell,Cancel,6304620,800,0.0,1159,13106890,0,12903029
Sell,Limit,6306680,700,3.8,1160,13110404,,
Sell,Cancel,6319600,5000,0.0,1161,13130219,0,11715573
Buy,Limit,6320540,12800,3.8,1162,13131937,,
"",Trade,6320540,8200,3.8,1163,13131938,13131937,12893763
"",Trade,6320540,700,3.8,1164,13131939,13131937,13110404
Sell,Limit,6360550,5000,3.8,1165,13181828,,
"",Trade,6360550,3900,3.8,1166,13181829,13131937,13181828
Sell,Limit,6362970,500,3.81,1167,13185973,,
Sell,Limit,6364170,900,3.8,1168,13187618,,
Sell,Limit,6364720,900,3.8,1169,13188894,,
Buy,Limit,6405030,13300,3.79,1170,13239636,,
Sell,Limit,6408210,1800,3.93,1171,13243395,,
Buy,Limit,6413630,40400,3.74,1172,13249658,,
Sell,Cancel,6423770,900,0.0,1173,13260457,0,13187618
Sell,Cancel,6426390,900,0.0,1174,13264167,0,13188894
Sell,Limit,6426770,600,3.8,1175,13264542,,
Sell,Limit,6496160,700,3.8,1176,13337918,,
Sell,Cancel,6603870,700,0.0,1177,13481593,0,13337918
Buy,Limit,6622650,100,3.79,1178,13514520,,
Sell,Cancel,6660460,1300,0.0,1179,13559716,0,6249098
Sell,Limit,6664170,600,3.8,1180,13564552,,
Sell,Limit,6673450,5000,3.9,1181,13578005,,
Sell,Limit,6687320,1300,3.8,1182,13595913,,
Buy,Limit,6702370,26500,3.8,1183,13614142,,
"",Trade,6702370,1100,3.8,1184,13614143,13614142,13181828
"",Trade,6702370,600,3.8,1185,13614144,13614142,13264542
"",Trade,6702370,600,3.8,1186,13614145,13614142,13564552
"",Trade,6702370,1300,3.8,1187,13614146,13614142,13595913
Buy,Limit,6703030,5000,3.71,1188,13614788,,
Sell,Cancel,6736030,2100,0.0,1189,13656921,0,668366
Sell,Limit,6758340,17400,3.8,1190,13680647,,
"",Trade,6758340,17400,3.8,1191,13680648,13614142,13680647
Sell,Limit,6758430,5500,3.8,1192,13680714,,
"",Trade,6758430,5500,3.8,1193,13680715,13614142,13680714
Buy,Cancel,6758450,100,0.0,1194,13680731,11084186,0
Buy,Limit,6758450,500,3.8,1195,13680732,,
Sell,Limit,6785660,1000,3.8,1196,13707638,,
"",Trade,6785660,500,3.8,1197,13707639,13680732,13707638
Buy,Cancel,6794060,100,0.0,1198,13717632,13514520,0
Sell,Limit,6856150,800,3.79,1199,13785824,,
"",Trade,6856150,800,3.79,1200,13785825,10684614,13785824
Buy,Limit,6856180,100,3.79,1201,13785842,,
Sell,Cancel,6856200,500,0.0,1202,13785859,0,13707638
Sell,Limit,6856200,200,3.79,1203,13785861,,
"",Trade,6856200,100,3.79,1204,13785862,10684614,13785861
"",Trade,6856200,100,3.79,1205,13785863,10756408,13785861
Buy,Cancel,6856220,100,0.0,1206,13785896,13785842,0
Buy,Limit,6856220,100,3.8,1207,13785897,,
Buy,Limit,6857620,1000,3.8,1208,13787464,,
Sell,Limit,6857710,1100,3.79,1209,13787519,,
"",Trade,6857710,100,3.8,1210,13787520,13785897,13787519
"",Trade,6857710,1000,3.8,1211,13787521,13787464,13787519
Buy,Cancel,6861090,200,0.0,1212,13790980,12247686,0
Buy,Limit,6861090,600,3.8,1213,13790984,,
Buy,Limit,6903400,200,3.8,1214,13835253,,
Sell,Limit,6907160,700,3.8,1215,13840135,,
"",Trade,6907160,600,3.8,1216,13840136,13790984,13840135
"",Trade,6907160,100,3.8,1217,13840137,13835253,13840135
Sell,Limit,6907190,700,3.8,1218,13840162,,
"",Trade,6907190,100,3.8,1219,13840163,13835253,13840162
Buy,Cancel,6912070,200,0.0,1220,13846302,12247681,0
Buy,Cancel,6912070,200,0.0,1221,13846303,12247694,0
Buy,Cancel,6912070,200,0.0,1222,13846305,12247666,0
Buy,Limit,6943930,400,3.77,1223,13878882,,
Sell,Cancel,6963910,600,0.0,1224,13897528,0,13840162
Buy,Limit,6989490,100,3.81,1225,13924159,,
"",Trade,6989490,100,3.81,1226,13924160,13924159,9733250
Buy,Limit,6997490,1400,3.8,1227,13932126,,
Buy,Limit,7003700,200,3.79,1228,13938161,,
Buy,Limit,7005190,3000,3.8,1229,13939482,,
Buy,Cancel,7021270,3000,0.0,1230,13954859,13939482,0
Buy,Cancel,7025290,3000,0.0,1231,13959225,12910265,0
Buy,Cancel,7026070,200,0.0,1232,13959903,12247626,0
Buy,Limit,7034250,9000,3.8,1233,13969284,,
Buy,Limit,7040170,3000,3.8,1234,13974997,,
Sell,Limit,7156170,600,3.81,1235,14099389,,
Sell,Limit,7156190,600,3.81,1236,14099421,,
Sell,Limit,7206970,600,3.8,1237,14155206,,
"",Trade,7206970,600,3.8,1238,14155207,13932126,14155206
Buy,Limit,7226800,1000,3.8,1239,14179482,,
Sell,Cancel,7230880,500,0.0,1240,14183214,0,5415482
Buy,Limit,7234460,100,3.8,1241,14187291,,
Sell,Limit,7245220,400,3.82,1242,14199723,,
Sell,Cancel,7264650,600,0.0,1243,14222749,0,14099421
Sell,Cancel,7269760,400,0.0,1244,14229790,0,14199723
Sell,Limit,7281460,500,3.95,1245,14245894,,
Sell,Cancel,7297650,500,0.0,1246,14265819,0,14245894
Buy,Limit,7304450,1000,3.8,1247,14274182,,
Sell,Limit,7306000,500,3.92,1248,14275747,,
Sell,Limit,7324920,600,3.8,1249,14301307,,
"",Trade,7324920,600,3.8,1250,14301308,13932126,14301307
Buy,Cancel,7360580,1000,0.0,1251,14349171,14274182,0
Buy,Limit,7376570,500,3.8,1252,14366238,,
Sell,Cancel,7384010,600,0.0,1253,14374644,0,14099389
Buy,Cancel,7404130,500,0.0,1254,14398559,157136,0
Buy,Limit,7464360,3000,3.81,1255,14477808,,
"",Trade,7464360,3000,3.81,1256,14477809,14477808,9733250
Buy,Limit,7492320,600,3.8,1257,14512083,,
Buy,Limit,7493320,200,3.81,1258,14513253,,
"",Trade,7493320,200,3.81,1259,14513254,14513253,9733250
Sell,Limit,7493360,3800,3.81,1260,14513282,,
Sell,Limit,7576160,600,3.8,1261,14622404,,
"",Trade,7576160,200,3.8,1262,14622405,13932126,14622404
"",Trade,7576160,400,3.8,1263,14622406,13969284,14622404
Sell,Limit,7576210,600,3.8,1264,14622454,,
"",Trade,7576210,600,3.8,1265,14622455,13969284,14622454
Sell,Limit,7654270,400,3.8,1266,14711173,,
"",Trade,7654270,400,3.8,1267,14711174,13969284,14711173
Buy,Cancel,7658710,100,0.0,1268,14716666,1298646,0
Sell,Limit,7670190,1500,3.8,1269,14729495,,
"",Trade,7670190,1500,3.8,1270,14729496,13969284,14729495
Sell,Limit,7670280,2800,3.8,1271,14729578,,
"",Trade,7670280,2800,3.8,1272,14729579,13969284,14729578
Buy,Cancel,7686980,26300,0.0,1273,14752822,11153846,0
Buy,Limit,7687480,2000,3.8,1274,14753678,,
Buy,Cancel,7702580,500,0.0,1275,14770400,14366238,0
Buy,Limit,7706430,700,3.81,1276,14773990,,
"",Trade,7706430,700,3.81,1277,14773991,14773990,9733250
Buy,Limit,7706590,6500,3.81,1278,14774083,,
"",Trade,7706590,6500,3.81,1279,14774084,14774083,9733250
Buy,Limit,7731130,2000,3.81,1280,14798565,,
"",Trade,7731130,2000,3.81,1281,14798566,14798565,9733250
Buy,Cancel,7739350,1000,0.0,1282,14806797,705172,0
Buy,Cancel,7748000,2000,0.0,1283,14816786,14753678,0
Sell,Limit,7748010,800,3.81,1284,14816797,,
Sell,Limit,7748030,800,3.81,1285,14816816,,
Buy,Limit,7765640,1000,3.8,1286,14834084,,
Buy,Limit,7780490,6000,3.81,1287,14847710,,
"",Trade,7780490,6000,3.81,1288,14847711,14847710,9733250
Sell,Cancel,7804450,800,0.0,1289,14871743,0,14816816
Sell,Cancel,7804510,800,0.0,1290,14871843,0,14816797
Sell,Limit,7805800,700,3.81,1291,14873760,,
Sell,Limit,7853130,11500,3.82,1292,14922214,,
Buy,Limit,7861570,26100,3.8,1293,14929959,,
Sell,Limit,7864170,700,3.81,1294,14932688,,
Buy,Limit,7875830,300,3.76,1295,14946364,,
Buy,Limit,7912640,100,3.77,1296,14980559,,
Buy,Cancel,7960250,300,0.0,1297,15027392,14946364,0
Sell,Cancel,7983710,700,0.0,1298,15048675,0,14873760
Sell,Cancel,7983850,700,0.0,1299,15048757,0,14932688
Sell,Limit,7984330,600,3.81,1300,15049501,,
Sell,Limit,8009100,10000,3.8,1301,15074048,,
"",Trade,8009100,3300,3.8,1302,15074049,13969284,15074048
"",Trade,8009100,3000,3.8,1303,15074050,13974997,15074048
"",Trade,8009100,1000,3.8,1304,15074051,14179482,15074048
"",Trade,8009100,100,3.8,1305,15074052,14187291,15074048
"",Trade,8009100,600,3.8,1306,15074053,14512083,15074048
"",Trade,8009100,1000,3.8,1307,15074054,14834084,15074048
"",Trade,8009100,1000,3.8,1308,15074055,14929959,15074048
Buy,Cancel,8016120,100,0.0,1309,15080473,302406,0
Sell,Cancel,8057090,2000,0.0,1310,15125464,0,10856315
Sell,Limit,8057110,700,3.8,1311,15125489,,
"",Trade,8057110,700,3.8,1312,15125490,14929959,15125489
Sell,Cancel,8057130,600,0.0,1313,15125531,0,15049501
Sell,Limit,8057130,100,3.8,1314,15125533,,
"",Trade,8057130,100,3.8,1315,15125534,14929959,15125533
Sell,Cancel,8057200,2000,0.0,1316,15125576,0,10671769
Sell,Cancel,8057460,1000,0.0,1317,15125792,0,1221801
Sell,Cancel,8057580,1000,0.0,1318,15125914,0,934731
Sell,Cancel,8057690,1000,0.0,1319,15125998,0,482001
Sell,Cancel,8057800,1000,0.0,1320,15126069,0,478762
Sell,Cancel,8057910,1000,0.0,1321,15126148,0,91733
Sell,Cancel,8058020,1000,0.0,1322,15126232,0,91732
Sell,Cancel,8058130,1000,0.0,1323,15126363,0,91731
Sell,Cancel,8058240,1000,0.0,1324,15126442,0,91730
Sell,Cancel,8058350,1000,0.0,1325,15126541,0,91726
Sell,Cancel,8058460,1000,0.0,1326,15126633,0,91725
Sell,Cancel,8058560,1000,0.0,1327,15126705,0,91724
Sell,Cancel,8058670,1000,0.0,1328,15126795,0,91723
Sell,Cancel,8058780,1000,0.0,1329,15126845,0,87559
Sell,Cancel,8058890,1000,0.0,1330,15126953,0,87069
Buy,Cancel,8073400,700,0.0,1331,15143240,10603804,0
Buy,Cancel,13500060,600,0.0,1332,15171127,10603803,0
Buy,Limit,13500190,26000,3.81,1333,15198247,,
"",Trade,13500190,2800,3.81,1334,15198248,15198247,9733250
"",Trade,13500190,5000,3.81,1335,15198249,15198247,9894411
"",Trade,13500190,2000,3.81,1336,15198250,15198247,12862240
"",Trade,13500190,1200,3.81,1337,15198251,15198247,13015900
"",Trade,13500190,500,3.81,1338,15198252,15198247,13185973
"",Trade,13500190,3800,3.81,1339,15198253,15198247,14513282
Buy,Cancel,13500190,600,0.0,1340,15198783,52764,0
Sell,Limit,13500200,500,3.85,1341,15199302,,
Sell,Limit,13500240,5000,3.82,1342,15205642,,
Buy,Limit,13500260,1100,3.75,1343,15208915,,
Buy,Cancel,13500300,8000,0.0,1344,15213666,5103356,0
Buy,Limit,13500310,200,3.8,1345,15214791,,
Sell,Cancel,13500520,3500,0.0,1346,15227538,0,7731114
Buy,Limit,13500610,1000,3.77,1347,15232723,,
Buy,Limit,13500650,60000,3.58,1348,15234896,,
Buy,Limit,13501390,10000,3.59,1349,15262535,,
Sell,Limit,13501610,8700,3.8,1350,15268099,,
"",Trade,13501610,8700,3.81,1351,15268100,15198247,15268099
Buy,Limit,13502590,1800,3.6,1352,15280717,,
Buy,Limit,13521930,4000,3.72,1353,15349280,,
Sell,Limit,13521950,1600,3.81,1354,15349292,,
"",Trade,13521950,1600,3.81,1355,15349293,15198247,15349292
Sell,Limit,13521970,1600,3.81,1356,15349305,,
"",Trade,13521970,400,3.81,1357,15349306,15198247,15349305
Buy,Limit,13521990,200,3.8,1358,15349326,,
Buy,Limit,13522000,200,3.8,1359,15349333,,
Buy,Cancel,13522000,200,0.0,1360,15349334,12247705,0
Buy,Limit,13522000,900,3.8,1361,15349343,,
Buy,Limit,13522000,800,3.8,1362,15349345,,
Buy,Limit,13538920,600,3.78,1363,15378721,,
Buy,Cancel,13540490,4900,0.0,1364,15380387,10418640,0
Buy,Cancel,13545620,1800,0.0,1365,15386124,15280717,0
Buy,Limit,13553540,4000,3.69,1366,15395959,,
Buy,Limit,13556270,2000,3.6,1367,15399671,,
Sell,Cancel,13563710,1200,0.0,1368,15411114,0,15349305
Sell,Limit,13563780,900,3.81,1369,15411157,,
Sell,Limit,13565090,900,3.81,1370,15414518,,
Buy,Limit,13569070,800,3.8,1371,15423638,,
Buy,Limit,13569070,800,3.8,1372,15423653,,
Buy,Limit,13569080,800,3.8,1373,15423674,,
Buy,Limit,13569550,1400,3.58,1374,15424447,,
Sell,Cancel,13623860,900,0.0,1375,15498834,0,15411157
Sell,Cancel,13624110,900,0.0,1376,15499203,0,15414518
Buy,Cancel,13624130,200,0.0,1377,15499234,15349326,0
Buy,Limit,13624130,200,3.81,1378,15499235,,
Sell,Limit,13647180,300,3.83,1379,15528926,,
Sell,Limit,13654400,1800,3.82,1380,15538717,,
Sell,Limit,13700300,3500,3.83,1381,15607675,,
Sell,Limit,13745620,2000,3.83,1382,15657918,,
Sell,Limit,13745630,600,3.81,1383,15657931,,
"",Trade,13745630,200,3.81,1384,15657932,15499235,15657931
Sell,Limit,13745670,600,3.8,1385,15657987,,
"",Trade,13745670,600,3.8,1386,15657988,14929959,15657987
Sell,Limit,13774700,2000,3.85,1387,15692757,,
Buy,Limit,13792280,700,3.77,1388,15712799,,
Sell,Cancel,13804970,400,0.0,1389,15730372,0,15657931
Sell,Limit,13819830,7000,3.82,1390,15752669,,
Sell,Limit,13851540,2000,3.82,1391,15792596,,
Buy,Limit,13857180,1000,3.82,1392,15798857,,
"",Trade,13857180,1000,3.82,1393,15798858,15798857,4423093
Buy,Cancel,13860070,200,0.0,1394,15802676,15349333,0
Buy,Limit,13860070,100,3.81,1395,15802678,,
Buy,Cancel,13866080,800,0.0,1396,15810626,15423638,0
Buy,Cancel,13866080,100,0.0,1397,15810629,15802678,0
Buy,Cancel,13866080,900,0.0,1398,15810630,15349343,0
Buy,Cancel,13866080,800,0.0,1399,15810631,15423674,0
Buy,Cancel,13866080,800,0.0,1400,15810635,15423653,0
Buy,Cancel,13869070,800,0.0,1401,15814642,15349345,0
Sell,Limit,13888220,2000,3.81,1402,15836368,,
Buy,Limit,13889560,600,3.8,1403,15837876,,
Sell,Limit,13927450,4000,3.82,1404,15880889,,
Sell,Limit,13927630,1001,3.82,1405,15881116,,
Buy,Cancel,13931610,600,0.0,1406,15885986,15837876,0
Buy,Limit,13940320,700,3.81,1407,15895192,,
"",Trade,13940320,700,3.81,1408,15895193,15895192,15836368
Buy,Cancel,13945240,8600,0.0,1409,15902721,11471653,0
Buy,Limit,13945560,1000,3.81,1410,15903692,,
"",Trade,13945560,1000,3.81,1411,15903693,15903692,15836368
Sell,Limit,13991150,2000,3.84,1412,15989920,,
Sell,Limit,13991170,600,3.8,1413,15989948,,
"",Trade,13991170,600,3.8,1414,15989949,14929959,15989948
Sell,Limit,13991200,600,3.8,1415,15990006,,
"",Trade,13991200,600,3.8,1416,15990007,14929959,15990006
Sell,Limit,14022360,2000,3.86,1417,16023439,,
Sell,Limit,14044020,24900,3.81,1418,16044143,,
Sell,Cancel,14044310,4000,0.0,1419,16044884,0,15880889
Buy,Cancel,14117070,600,0.0,1420,16133640,434641,0
Buy,Limit,14127150,100,3.81,1421,16145596,,
"",Trade,14127150,100,3.81,1422,16145597,16145596,15836368
Sell,Limit,14201890,12000,3.8,1423,16232652,,
"",Trade,14201890,12000,3.8,1424,16232653,14929959,16232652
Sell,Limit,14201910,100,3.81,1425,16232678,,
Sell,Limit,14201910,100,3.81,1426,16232679,,
Sell,Limit,14201910,200,3.81,1427,16232680,,
Sell,Limit,14201910,200,3.81,1428,16232681,,
Sell,Limit,14201910,200,3.81,1429,16232682,,
Sell,Limit,14202430,8200,3.8,1430,16233131,,
"",Trade,14202430,8200,3.8,1431,16233132,14929959,16233131
Sell,Cancel,14218670,2800,0.0,1432,16250097,0,314966
Sell,Cancel,14235050,3500,0.0,1433,16272448,0,15607675
Sell,Cancel,14235060,200,0.0,1434,16272456,0,16232681
Sell,Cancel,14235070,200,0.0,1435,16272458,0,16232682
Sell,Limit,14235070,800,3.8,1436,16272471,,
"",Trade,14235070,800,3.8,1437,16272472,14929959,16272471
Sell,Limit,14235090,800,3.8,1438,16272502,,
"",Trade,14235090,800,3.8,1439,16272503,14929959,16272502
Sell,Limit,14255570,3600,3.81,1440,16294727,,
Sell,Cancel,14259070,100,0.0,1441,16298666,0,16232678
Sell,Cancel,14259070,100,0.0,1442,16298667,0,16232679
Sell,Cancel,14259070,200,0.0,1443,16298670,0,16232680
Sell,Limit,14314890,900,3.8,1444,16365616,,
"",Trade,14314890,700,3.8,1445,16365617,14929959,16365616
"",Trade,14314890,200,3.8,1446,16365618,15214791,16365616
Sell,Limit,14314910,700,3.8,1447,16365650,,
Sell,Limit,14314930,700,3.8,1448,16365671,,
Buy,Limit,14318330,8800,3.76,1449,16369758,,
Buy,Cancel,14335320,600,0.0,1450,16388104,15378721,0
Buy,Limit,14340590,7000,3.78,1451,16393569,,
Sell,Cancel,14344060,700,0.0,1452,16397577,0,16365671
Sell,Cancel,14344070,700,0.0,1453,16397599,0,16365650
Buy,Limit,14344070,600,3.77,1454,16397604,,
Sell,Limit,14345800,600,3.8,1455,16400462,,
Sell,Cancel,14374070,11500,0.0,1456,16429067,0,14922214
Buy,Limit,14377750,1700,3.8,1457,16433450,,
"",Trade,14377750,600,3.8,1458,16433451,16433450,16400462
Buy,Limit,14420350,10000,3.76,1459,16482397,,
Sell,Cancel,14443090,1800,0.0,1460,16508153,0,15538717
Buy,Limit,14447680,1600,3.8,1461,16514566,,
Sell,Limit,14466390,2000,3.85,1462,16542515,,
Buy,Limit,14472310,2000,3.8,1463,16551770,,
Buy,Cancel,14480080,2000,0.0,1464,16561833,16551770,0
Buy,Limit,14482740,100,3.8,1465,16564680,,
Buy,Cancel,14490240,1600,0.0,1466,16572741,16514566,0
Buy,Limit,14494330,1300,3.8,1467,16577207,,
Buy,Limit,14505100,5000,3.8,1468,16588483,,
