Side,eventType,timeMs,Qty,Price,eventSeq,eventID,bidEventID,askEventID
"",Trade,2650300,400,7.0,2149,7198900,5507817,7198899
Sell,Limit,2653020,1400,7.0,2150,7206087,,
"",Trade,2653020,1400,7.0,2151,7206088,5507817,7206087
Buy,Cancel,2653030,500,0.0,2152,7206124,7132092,0
Buy,Cancel,2653030,2300,0.0,2153,7206128,7132050,0
Sell,Limit,2653170,100,7.0,2154,7206521,,
"",Trade,2653170,100,7.0,2155,7206522,5507817,7206521
Sell,Limit,2653200,100,7.0,2156,7206591,,
"",Trade,2653200,100,7.0,2157,7206592,5507817,7206591
Sell,Limit,2653200,100,7.0,2158,7206612,,
"",Trade,2653200,100,7.0,2159,7206613,5507817,7206612
Sell,Limit,2653210,100,7.0,2160,7206687,,
"",Trade,2653210,100,7.0,2161,7206688,5507817,7206687
Sell,Limit,2653210,100,7.0,2162,7206707,,
"",Trade,2653210,100,7.0,2163,7206708,5507817,7206707
Sell,Limit,2653210,100,7.0,2164,7206710,,
"",Trade,2653210,100,7.0,2165,7206711,5507817,7206710
Sell,Limit,2653230,100,7.0,2166,7206770,,
"",Trade,2653230,100,7.0,2167,7206771,5507817,7206770
Buy,Cancel,2655280,100,0.0,2168,7211795,6479736,0
Buy,Limit,2655670,100,7.04,2169,7212493,,
"",Trade,2655670,100,7.01,2170,7212494,7212493,4938789
Sell,Limit,2656180,100,7.0,2171,7213357,,
"",Trade,2656180,100,7.0,2172,7213358,5507817,7213357
Sell,Limit,2656190,1500,7.0,2173,7213392,,
"",Trade,2656190,1500,7.0,2174,7213393,5507817,7213392
Sell,Limit,2656210,100,7.0,2175,7213525,,
"",Trade,2656210,100,7.0,2176,7213526,5507817,7213525
Buy,Limit,2656540,400,6.98,2177,7214282,,
Sell,Limit,2657110,400,7.0,2178,7215971,,
"",Trade,2657110,400,7.0,2179,7215972,5507817,7215971
Sell,Limit,2657110,200,7.0,2180,7215973,,
"",Trade,2657110,200,7.0,2181,7215974,5507817,7215973
Sell,Limit,2657110,200,7.0,2182,7215976,,
"",Trade,2657110,200,7.0,2183,7215977,5507817,7215976
Sell,Limit,2657110,100,7.0,2184,7215978,,
"",Trade,2657110,100,7.0,2185,7215979,5507817,7215978
Sell,Limit,2657110,100,7.0,2186,7215980,,
"",Trade,2657110,100,7.0,2187,7215981,5507817,7215980
Sell,Limit,2657150,400,7.0,2188,7216032,,
"",Trade,2657150,400,7.0,2189,7216033,5507817,7216032
Sell,Limit,2657150,400,7.0,2190,7216037,,
"",Trade,2657150,400,7.0,2191,7216038,5507817,7216037
Buy,Limit,2662630,500,6.78,2192,7227238,,
Sell,Limit,2668020,200,7.0,2193,7238385,,
"",Trade,2668020,200,7.0,2194,7238386,5507817,7238385
Buy,Limit,2673070,100,7.0,2195,7248694,,
Buy,Limit,2673160,100,7.0,2196,7248875,,
Sell,Limit,2677050,100,6.97,2197,7256198,,
"",Trade,2677050,100,7.0,2198,7256199,5507817,7256198
Buy,Cancel,2680170,300,0.0,2199,7262438,7198430,0
Buy,Limit,2680180,300,7.05,2200,7262441,,
"",Trade,2680180,300,7.01,2201,7262442,7262441,4938789
Sell,Limit,2687370,300,6.99,2202,7277662,,
"",Trade,2687370,300,7.0,2203,7277663,5507817,7277662
Sell,Limit,2688290,3900,7.0,2204,7279196,,
"",Trade,2688290,3900,7.0,2205,7279197,5507817,7279196
Sell,Limit,2689080,4100,7.0,2206,7280359,,
"",Trade,2689080,4100,7.0,2207,7280360,5507817,7280359
Buy,Limit,2689170,200,7.0,2208,7280546,,
Sell,Limit,2691920,300,7.1,2209,7285524,,
Sell,Limit,2692080,2800,7.0,2210,7285755,,
"",Trade,2692080,2800,7.0,2211,7285756,5507817,7285755
Sell,Limit,2692090,100,7.0,2212,7285765,,
"",Trade,2692090,100,7.0,2213,7285766,5507817,7285765
Sell,Limit,2692090,100,7.0,2214,7285767,,
"",Trade,2692090,100,7.0,2215,7285768,5507817,7285767
Sell,Limit,2692110,200,7.01,2216,7285811,,
Sell,Limit,2692110,100,7.01,2217,7285813,,
Sell,Limit,2692120,100,7.01,2218,7285822,,
Sell,Limit,2692120,100,7.01,2219,7285831,,
Sell,Limit,2692160,100,7.01,2220,7285911,,
Sell,Limit,2692160,100,7.0,2221,7285913,,
"",Trade,2692160,100,7.0,2222,7285914,5507817,7285913
Sell,Limit,2692160,300,7.0,2223,7285922,,
"",Trade,2692160,300,7.0,2224,7285923,5507817,7285922
Sell,Limit,2692240,3700,7.04,2225,7286111,,
Sell,Limit,2692270,400,7.0,2226,7286159,,
"",Trade,2692270,400,7.0,2227,7286160,5507817,7286159
Sell,Limit,2693290,3900,7.0,2228,7288429,,
"",Trade,2693290,3900,7.0,2229,7288430,5507817,7288429
Sell,Limit,2693300,100,7.0,2230,7288433,,
"",Trade,2693300,100,7.0,2231,7288434,5507817,7288433
Sell,Limit,2693300,100,7.0,2232,7288435,,
"",Trade,2693300,100,7.0,2233,7288436,5507817,7288435
Sell,Limit,2693370,100,7.0,2234,7288553,,
"",Trade,2693370,100,7.0,2235,7288554,5507817,7288553
Sell,Limit,2693420,100,7.0,2236,7288630,,
"",Trade,2693420,100,7.0,2237,7288631,5507817,7288630
Sell,Limit,2693420,200,7.0,2238,7288640,,
"",Trade,2693420,200,7.0,2239,7288641,5507817,7288640
Sell,Cancel,2693730,100,0.0,2240,7289065,0,5178991
Sell,Cancel,2694020,100,0.0,2241,7289454,0,7102751
Sell,Cancel,2694050,200,0.0,2242,7289508,0,6714969
Sell,Limit,2694070,100,7.0,2243,7289548,,
"",Trade,2694070,100,7.0,2244,7289549,5507817,7289548
Sell,Limit,2694080,300,6.99,2245,7289591,,
"",Trade,2694080,300,7.0,2246,7289592,5507817,7289591
Sell,Limit,2694080,200,6.99,2247,7289593,,
"",Trade,2694080,200,7.0,2248,7289594,5507817,7289593
Sell,Limit,2694090,100,7.0,2249,7289615,,
"",Trade,2694090,100,7.0,2250,7289616,5507817,7289615
Sell,Limit,2694120,100,7.0,2251,7289731,,
"",Trade,2694120,100,7.0,2252,7289732,5507817,7289731
Sell,Limit,2694120,100,7.0,2253,7289735,,
"",Trade,2694120,100,7.0,2254,7289736,5507817,7289735
Sell,Limit,2694140,200,7.0,2255,7289759,,
"",Trade,2694140,200,7.0,2256,7289760,5507817,7289759
Sell,Cancel,2694410,100,0.0,2257,7290163,0,7102618
Sell,Limit,2695150,200,7.0,2258,7291412,,
"",Trade,2695150,200,7.0,2259,7291413,5507817,7291412
Sell,Limit,2695150,100,7.0,2260,7291414,,
"",Trade,2695150,100,7.0,2261,7291415,5507817,7291414
Sell,Limit,2695150,100,7.01,2262,7291416,,
Sell,Limit,2695150,100,7.0,2263,7291422,,
"",Trade,2695150,100,7.0,2264,7291423,5507817,7291422
Sell,Limit,2695160,100,7.0,2265,7291424,,
"",Trade,2695160,100,7.0,2266,7291425,5507817,7291424
Sell,Limit,2695160,100,7.0,2267,7291428,,
"",Trade,2695160,100,7.0,2268,7291429,5507817,7291428
Sell,Limit,2695160,100,7.0,2269,7291431,,
"",Trade,2695160,100,7.0,2270,7291432,5507817,7291431
Sell,Limit,2695160,200,7.0,2271,7291434,,
"",Trade,2695160,200,7.0,2272,7291435,5507817,7291434
Sell,Limit,2695160,100,7.0,2273,7291436,,
"",Trade,2695160,100,7.0,2274,7291437,5507817,7291436
Sell,Limit,2695160,100,7.0,2275,7291442,,
"",Trade,2695160,100,7.0,2276,7291443,5507817,7291442
Sell,Limit,2695170,200,7.0,2277,7291451,,
"",Trade,2695170,200,7.0,2278,7291452,5507817,7291451
Sell,Limit,2695170,500,7.0,2279,7291458,,
"",Trade,2695170,500,7.0,2280,7291459,5507817,7291458
Sell,Limit,2695170,200,7.0,2281,7291461,,
"",Trade,2695170,200,7.0,2282,7291462,5507817,7291461
Sell,Limit,2695170,100,7.01,2283,7291463,,
Sell,Limit,2695410,100,7.0,2284,7292048,,
"",Trade,2695410,100,7.0,2285,7292049,5507817,7292048
Sell,Limit,2695520,100,7.0,2286,7292297,,
"",Trade,2695520,100,7.0,2287,7292298,5507817,7292297
Sell,Cancel,2695730,100,0.0,2288,7292923,0,6380558
Sell,Limit,2696110,400,7.0,2289,7293808,,
"",Trade,2696110,400,7.0,2290,7293809,5507817,7293808
Sell,Limit,2696110,200,7.0,2291,7293810,,
"",Trade,2696110,200,7.0,2292,7293811,5507817,7293810
Sell,Limit,2696110,100,7.0,2293,7293812,,
"",Trade,2696110,100,7.0,2294,7293813,5507817,7293812
Sell,Limit,2696110,200,7.0,2295,7293814,,
"",Trade,2696110,182,7.0,2296,7293815,5507817,7293814
"",Trade,2696110,18,7.0,2297,7293816,5659180,7293814
Sell,Cancel,2696110,100,0.0,2298,7293817,0,6373351
Sell,Limit,2696110,100,7.0,2299,7293818,,
"",Trade,2696110,100,7.0,2300,7293819,5659180,7293818
Sell,Limit,2696240,400,7.0,2301,7294063,,
"",Trade,2696240,400,7.0,2302,7294064,5659180,7294063
Sell,Limit,2696240,400,7.0,2303,7294070,,
"",Trade,2696240,400,7.0,2304,7294071,5659180,7294070
Sell,Limit,2696370,100,7.0,2305,7294320,,
"",Trade,2696370,100,7.0,2306,7294321,5659180,7294320
Buy,Cancel,2697440,2000,0.0,2307,7296560,3692749,0
Sell,Limit,2698160,400,7.0,2308,7298044,,
"",Trade,2698160,282,7.0,2309,7298045,5659180,7298044
"",Trade,2698160,118,7.0,2310,7298046,5748749,7298044
Sell,Limit,2698160,200,7.0,2311,7298047,,
"",Trade,2698160,200,7.0,2312,7298048,5748749,7298047
Sell,Limit,2698390,100,7.01,2313,7298612,,
Sell,Limit,2701190,100,7.0,2314,7305256,,
"",Trade,2701190,100,7.0,2315,7305257,5748749,7305256
Sell,Limit,2701880,100,7.0,2316,7308867,,
"",Trade,2701880,100,7.0,2317,7308868,5748749,7308867
Sell,Limit,2705720,100,6.97,2318,7320633,,
"",Trade,2705720,100,7.0,2319,7320634,5748749,7320633
Sell,Limit,2712380,400,6.3,2320,7348278,,
"",Trade,2712380,382,7.0,2321,7348279,5748749,7348278
"",Trade,2712380,18,7.0,2322,7348280,6126189,7348278
Sell,Limit,2712660,400,7.01,2323,7349412,,
Sell,Limit,2712990,400,6.96,2324,7350530,,
"",Trade,2712990,82,7.0,2325,7350531,6126189,7350530
"",Trade,2712990,200,7.0,2326,7350532,6133315,7350530
"",Trade,2712990,100,7.0,2327,7350533,6140739,7350530
"",Trade,2712990,18,7.0,2328,7350534,6256307,7350530
Sell,Cancel,2715080,100,0.0,2329,7359908,0,7285831
Sell,Limit,2716160,100,7.0,2330,7363080,,
"",Trade,2716160,100,7.0,2331,7363081,6256307,7363080
Sell,Limit,2716650,400,6.31,2332,7365130,,
"",Trade,2716650,382,7.0,2333,7365131,6256307,7365130
"",Trade,2716650,18,7.0,2334,7365132,6267564,7365130
Sell,Limit,2717820,400,6.3,2335,7369883,,
"",Trade,2717820,400,7.0,2336,7369884,6267564,7369883
Sell,Limit,2718470,400,6.93,2337,7372704,,
"",Trade,2718470,400,7.0,2338,7372705,6267564,7372704
Sell,Limit,2718530,7200,7.0,2339,7372861,,
"",Trade,2718530,182,7.0,2340,7372862,6267564,7372861
"",Trade,2718530,100,7.0,2341,7372863,6278886,7372861
"",Trade,2718530,100,7.0,2342,7372864,6282125,7372861
"",Trade,2718530,100,7.0,2343,7372865,6330631,7372861
"",Trade,2718530,100,7.0,2344,7372866,6334994,7372861
"",Trade,2718530,300,7.0,2345,7372867,6386444,7372861
"",Trade,2718530,6318,7.0,2346,7372868,6543073,7372861
Sell,Limit,2718540,200,7.0,2347,7372881,,
"",Trade,2718540,200,7.0,2348,7372882,6543073,7372881
Sell,Limit,2718960,400,6.28,2349,7374271,,
"",Trade,2718960,400,7.0,2350,7374272,6543073,7374271
Sell,Limit,2718970,200,7.0,2351,7374314,,
"",Trade,2718970,200,7.0,2352,7374315,6543073,7374314
Sell,Limit,2718970,100,7.0,2353,7374337,,
"",Trade,2718970,100,7.0,2354,7374338,6543073,7374337
Sell,Limit,2719170,100,7.0,2355,7375265,,
"",Trade,2719170,100,7.0,2356,7375266,6543073,7375265
Sell,Limit,2719170,100,7.0,2357,7375268,,
"",Trade,2719170,100,7.0,2358,7375269,6543073,7375268
Sell,Limit,2719170,200,7.0,2359,7375275,,
"",Trade,2719170,200,7.0,2360,7375276,6543073,7375275
Sell,Limit,2719170,200,7.0,2361,7375282,,
"",Trade,2719170,200,7.0,2362,7375283,6543073,7375282
Sell,Cancel,2720190,100,0.0,2363,7379580,0,7298612
Sell,Limit,2721070,100,7.01,2364,7382287,,
Sell,Limit,2721620,400,6.3,2365,7383783,,
"",Trade,2721620,400,7.0,2366,7383784,6543073,7383783
Sell,Limit,2721820,100,7.01,2367,7384270,,
Sell,Limit,2722160,300,7.0,2368,7385381,,
"",Trade,2722160,300,7.0,2369,7385382,6543073,7385381
Sell,Limit,2725260,100,6.99,2370,7393898,,
"",Trade,2725260,100,7.0,2371,7393899,6543073,7393898
Sell,Limit,2725260,100,6.99,2372,7393907,,
"",Trade,2725260,100,7.0,2373,7393908,6543073,7393907
Sell,Limit,2725340,800,6.99,2374,7394119,,
"",Trade,2725340,800,7.0,2375,7394120,6543073,7394119
Sell,Cancel,2728020,3800,0.0,2376,7401504,0,5447281
Sell,Cancel,2728020,6100,0.0,2377,7401509,0,4948295
Sell,Limit,2728060,400,7.01,2378,7401618,,
Sell,Cancel,2728180,3600,0.0,2379,7401982,0,5883030
Sell,Limit,2728630,4700,7.01,2380,7403416,,
Sell,Limit,2728630,4800,7.0,2381,7403421,,
"",Trade,2728630,482,7.0,2382,7403422,6543073,7403421
"",Trade,2728630,100,7.0,2383,7403423,6583917,7403421
"",Trade,2728630,100,7.0,2384,7403424,6589385,7403421
"",Trade,2728630,600,7.0,2385,7403425,6625031,7403421
"",Trade,2728630,3518,7.0,2386,7403426,6628927,7403421
Sell,Limit,2728630,5100,7.0,2387,7403428,,
"",Trade,2728630,5100,7.0,2388,7403429,6628927,7403428
Sell,Limit,2728640,400,7.0,2389,7403440,,
"",Trade,2728640,400,7.0,2390,7403441,6628927,7403440
Sell,Limit,2728870,500,7.0,2391,7404148,,
"",Trade,2728870,500,7.0,2392,7404149,6628927,7404148
Sell,Limit,2728880,300,7.0,2393,7404156,,
"",Trade,2728880,300,7.0,2394,7404157,6628927,7404156
Sell,Cancel,2728890,700,0.0,2395,7404203,0,5082472
Sell,Cancel,2728890,300,0.0,2396,7404214,0,5082743
Sell,Limit,2728910,100,7.0,2397,7404252,,
"",Trade,2728910,100,7.0,2398,7404253,6628927,7404252
Sell,Limit,2728960,100,7.0,2399,7404397,,
"",Trade,2728960,100,7.0,2400,7404398,6628927,7404397
Sell,Limit,2729170,300,7.0,2401,7405209,,
"",Trade,2729170,300,7.0,2402,7405210,6628927,7405209
Sell,Limit,2729170,700,7.0,2403,7405214,,
"",Trade,2729170,700,7.0,2404,7405215,6628927,7405214
Sell,Limit,2731150,100,7.0,2405,7409666,,
"",Trade,2731150,100,7.0,2406,7409667,6628927,7409666
Sell,Limit,2731160,500,7.0,2407,7409670,,
"",Trade,2731160,500,7.0,2408,7409671,6628927,7409670
Sell,Limit,2731160,500,7.0,2409,7409672,,
"",Trade,2731160,500,7.0,2410,7409673,6628927,7409672
Sell,Limit,2731160,500,7.0,2411,7409674,,
"",Trade,2731160,500,7.0,2412,7409675,6628927,7409674
Sell,Limit,2731160,400,7.0,2413,7409676,,
"",Trade,2731160,400,7.0,2414,7409677,6628927,7409676
Sell,Limit,2731160,300,7.0,2415,7409680,,
"",Trade,2731160,300,7.0,2416,7409681,6628927,7409680
Sell,Limit,2731160,200,7.0,2417,7409683,,
"",Trade,2731160,200,7.0,2418,7409684,6628927,7409683
Sell,Limit,2731160,200,7.0,2419,7409685,,
"",Trade,2731160,200,7.0,2420,7409686,6628927,7409685
Sell,Limit,2731160,100,7.0,2421,7409688,,
"",Trade,2731160,100,7.0,2422,7409689,6628927,7409688
Sell,Limit,2731160,100,7.0,2423,7409695,,
"",Trade,2731160,100,7.0,2424,7409696,6628927,7409695
Sell,Limit,2731160,100,7.0,2425,7409697,,
"",Trade,2731160,100,7.0,2426,7409698,6628927,7409697
Sell,Limit,2731160,100,7.0,2427,7409703,,
"",Trade,2731160,100,7.0,2428,7409704,6628927,7409703
Sell,Limit,2731160,200,7.0,2429,7409724,,
"",Trade,2731160,200,7.0,2430,7409725,6628927,7409724
Sell,Limit,2731180,100,7.0,2431,7409774,,
"",Trade,2731180,100,7.0,2432,7409775,6628927,7409774
Sell,Limit,2731220,100,7.0,2433,7409846,,
"",Trade,2731220,100,7.0,2434,7409847,6628927,7409846
Sell,Limit,2731220,100,7.0,2435,7409848,,
"",Trade,2731220,100,7.0,2436,7409849,6628927,7409848
Sell,Limit,2731220,200,7.0,2437,7409855,,
"",Trade,2731220,200,7.0,2438,7409856,6628927,7409855
Sell,Limit,2731230,100,7.0,2439,7409862,,
"",Trade,2731230,100,7.0,2440,7409863,6628927,7409862
Sell,Limit,2731230,500,7.0,2441,7409872,,
"",Trade,2731230,500,7.0,2442,7409873,6628927,7409872
Sell,Cancel,2732120,100,0.0,2443,7413220,0,7384270
Sell,Limit,2734160,100,7.0,2444,7417727,,
"",Trade,2734160,100,7.0,2445,7417728,6628927,7417727
Buy,Limit,2734170,500,7.0,2446,7417743,,
Sell,Limit,2734340,100,7.0,2447,7418164,,
"",Trade,2734340,100,7.0,2448,7418165,6628927,7418164
Buy,Limit,2735060,100,7.0,2449,7420465,,
Sell,Limit,2735330,100,7.01,2450,7421194,,
Buy,Limit,2736580,100,7.0,2451,7423518,,
Buy,Limit,2737080,100,7.0,2452,7424527,,
Sell,Limit,2738190,500,7.01,2453,7427619,,
Buy,Limit,2739780,3500,7.0,2454,7430909,,
Buy,Limit,2740090,100,7.0,2455,7431546,,
Buy,Limit,2742180,2700,7.0,2456,7437603,,
Buy,Limit,2742180,500,7.0,2457,7437634,,
Buy,Cancel,2746160,500,0.0,2458,7449027,7437634,0
Sell,Limit,2747730,200,6.97,2459,7453135,,
"",Trade,2747730,200,7.0,2460,7453136,6628927,7453135
Sell,Limit,2755020,100,7.0,2461,7470093,,
"",Trade,2755020,100,7.0,2462,7470094,6628927,7470093
Sell,Limit,2755020,100,7.0,2463,7470095,,
"",Trade,2755020,100,7.0,2464,7470096,6628927,7470095
Sell,Limit,2755020,200,7.0,2465,7470127,,
"",Trade,2755020,200,7.0,2466,7470128,6628927,7470127
Sell,Limit,2755030,800,7.0,2467,7470154,,
"",Trade,2755030,800,7.0,2468,7470155,6628927,7470154
Sell,Limit,2755030,100,7.0,2469,7470164,,
"",Trade,2755030,100,7.0,2470,7470165,6628927,7470164
Sell,Limit,2755040,200,7.0,2471,7470198,,
"",Trade,2755040,200,7.0,2472,7470199,6628927,7470198
Buy,Limit,2755810,100,7.0,2473,7472522,,
Sell,Limit,2756060,100,7.0,2474,7473337,,
"",Trade,2756060,100,7.0,2475,7473338,6628927,7473337
Sell,Limit,2757970,400,6.99,2476,7477158,,
"",Trade,2757970,400,7.0,2477,7477159,6628927,7477158
Sell,Limit,2758020,100,7.0,2478,7477234,,
"",Trade,2758020,100,7.0,2479,7477235,6628927,7477234
Sell,Limit,2758020,100,7.0,2480,7477236,,
"",Trade,2758020,100,7.0,2481,7477237,6628927,7477236
Sell,Limit,2758020,100,7.0,2482,7477238,,
"",Trade,2758020,100,7.0,2483,7477239,6628927,7477238
Sell,Limit,2758020,100,7.0,2484,7477240,,
"",Trade,2758020,100,7.0,2485,7477241,6628927,7477240
Sell,Limit,2758020,400,7.0,2486,7477242,,
"",Trade,2758020,400,7.0,2487,7477243,6628927,7477242
Sell,Limit,2758020,100,7.0,2488,7477252,,
"",Trade,2758020,100,7.0,2489,7477253,6628927,7477252
Sell,Limit,2758020,300,7.0,2490,7477263,,
"",Trade,2758020,300,7.0,2491,7477264,6628927,7477263
Sell,Limit,2758050,100,7.0,2492,7477315,,
"",Trade,2758050,100,7.0,2493,7477316,6628927,7477315
Sell,Limit,2758060,100,7.0,2494,7477365,,
"",Trade,2758060,100,7.0,2495,7477366,6628927,7477365
Sell,Limit,2758210,100,7.0,2496,7477751,,
"",Trade,2758210,100,7.0,2497,7477752,6628927,7477751
Sell,Limit,2758250,100,7.0,2498,7477857,,
"",Trade,2758250,100,7.0,2499,7477858,6628927,7477857
Sell,Limit,2762180,30000,7.0,2500,7488531,,
"",Trade,2762180,582,7.0,2501,7488532,6628927,7488531
"",Trade,2762180,100,7.0,2502,7488533,6999421,7488531
"",Trade,2762180,100,7.0,2503,7488534,7248694,7488531
"",Trade,2762180,100,7.0,2504,7488535,7248875,7488531
"",Trade,2762180,200,7.0,2505,7488536,7280546,7488531
"",Trade,2762180,500,7.0,2506,7488537,7417743,7488531
"",Trade,2762180,100,7.0,2507,7488538,7420465,7488531
"",Trade,2762180,100,7.0,2508,7488539,7423518,7488531
"",Trade,2762180,100,7.0,2509,7488540,7424527,7488531
"",Trade,2762180,3500,7.0,2510,7488541,7430909,7488531
"",Trade,2762180,100,7.0,2511,7488542,7431546,7488531
"",Trade,2762180,2700,7.0,2512,7488543,7437603,7488531
"",Trade,2762180,100,7.0,2513,7488544,7472522,7488531
Sell,Limit,2762210,400,7.0,2514,7488624,,
Sell,Limit,2762210,400,7.0,2515,7488625,,
Sell,Limit,2762210,300,7.0,2516,7488626,,
Sell,Limit,2762270,300,7.0,2517,7488755,,
Sell,Limit,2762270,100,7.0,2518,7488768,,
Sell,Limit,2762290,100,7.0,2519,7488812,,
Sell,Cancel,2762520,100,0.0,2520,7489236,0,7421194
Sell,Limit,2762600,400,7.0,2521,7489435,,
Sell,Limit,2763140,400,7.0,2522,7490552,,
Sell,Limit,2763150,200,6.97,2523,7490601,,
"",Trade,2763150,200,6.99,2524,7490602,581687,7490601
Sell,Cancel,2763160,100,0.0,2525,7490627,0,7291416
Sell,Limit,2763200,200,7.0,2526,7490726,,
Sell,Cancel,2763490,300,0.0,2527,7491432,0,6448581
Sell,Cancel,2764140,400,0.0,2528,7493170,0,7490552
Sell,Cancel,2764160,100,0.0,2529,7493287,0,7285911
Sell,Cancel,2764270,100,0.0,2530,7493792,0,6440409
Sell,Limit,2764370,1500,7.0,2531,7494108,,
Sell,Cancel,2764930,100,0.0,2532,7496126,0,7291463
Buy,Limit,2765340,500,6.99,2533,7498199,,
Sell,Limit,2766840,200,7.3,2534,7501843,,
Sell,Cancel,2768020,4700,0.0,2535,7505863,0,7403416
Sell,Limit,2768500,4000,7.0,2536,7507432,,
Sell,Limit,2769120,600,6.3,2537,7508873,,
"",Trade,2769120,600,6.99,2538,7508874,581687,7508873
Sell,Limit,2770180,100,7.0,2539,7511498,,
Buy,Limit,2770960,100,7.0,2540,7513907,,
"",Trade,2770960,100,7.0,2541,7513908,7513907,7488531
Sell,Cancel,2771270,100,0.0,2542,7515279,0,6802119
Sell,Limit,2771510,100,7.0,2543,7515795,,
Sell,Limit,2771650,400,6.3,2544,7516120,,
"",Trade,2771650,400,6.99,2545,7516121,581687,7516120
Sell,Limit,2773820,400,6.29,2546,7522245,,
"",Trade,2773820,400,6.99,2547,7522246,581687,7522245
Sell,Cancel,2773930,500,0.0,2548,7522924,0,7427619
Sell,Limit,2774170,500,7.0,2549,7523778,,
Buy,Limit,2774940,100,6.99,2550,7525569,,
Sell,Limit,2777840,400,6.28,2551,7532906,,
"",Trade,2777840,400,6.99,2552,7532907,581687,7532906
Sell,Limit,2798060,1000,7.67,2553,7579757,,
Buy,Limit,2800180,100,6.99,2554,7584507,,
Sell,Limit,2804180,600,6.96,2555,7593744,,
"",Trade,2804180,600,6.99,2556,7593745,581687,7593744
Sell,Limit,2804330,300,7.0,2557,7594027,,
Sell,Limit,2804400,100,7.0,2558,7594170,,
Sell,Limit,2808100,100,7.0,2559,7601649,,
Sell,Limit,2808210,100,7.0,2560,7601857,,
Buy,Limit,2812310,300,6.99,2561,7609582,,
Buy,Limit,2812780,2900,7.0,2562,7610657,,
"",Trade,2812780,2900,7.0,2563,7610658,7610657,7488531
Sell,Limit,2818330,3200,6.99,2564,7622314,,
"",Trade,2818330,3200,6.99,2565,7622315,581687,7622314
Buy,Limit,2820850,200,7.0,2566,7628035,,
"",Trade,2820850,200,7.0,2567,7628036,7628035,7488531
Buy,Limit,2821690,2800,7.0,2568,7630470,,
"",Trade,2821690,2800,7.0,2569,7630471,7630470,7488531
Sell,Limit,2822120,400,6.28,2570,7632175,,
"",Trade,2822120,400,6.99,2571,7632176,581687,7632175
Sell,Cancel,2823130,100,0.0,2572,7635053,0,7601649
Sell,Cancel,2823180,100,0.0,2573,7635188,0,7601857
Sell,Limit,2823300,100,7.0,2574,7635426,,
Sell,Limit,2823710,100,7.0,2575,7636278,,
Buy,Limit,2824000,2200,7.0,2576,7636697,,
"",Trade,2824000,2200,7.0,2577,7636698,7636697,7488531
Buy,Limit,2824170,200,6.99,2578,7637172,,
Buy,Limit,2824250,100,6.99,2579,7637355,,
Sell,Cancel,2828220,100,0.0,2580,7648684,0,7515795
Sell,Limit,2828480,100,6.96,2581,7649240,,
"",Trade,2828480,100,6.99,2582,7649241,581687,7649240
Buy,Cancel,2828500,100,0.0,2583,7649259,7637355,0
Sell,Cancel,2833270,100,0.0,2584,7659767,0,7635426
Sell,Limit,2833600,100,7.0,2585,7660687,,
Sell,Cancel,2833700,100,0.0,2586,7660880,0,7636278
Sell,Limit,2834580,100,7.0,2587,7663416,,
Sell,Limit,2837550,200,7.0,2588,7671235,,
Buy,Limit,2843290,200,7.02,2589,7685485,,
"",Trade,2843290,200,7.0,2590,7685486,7685485,7488531
Sell,Cancel,2843490,100,0.0,2591,7685821,0,7660687
Sell,Limit,2843560,100,7.0,2592,7685967,,
Sell,Cancel,2844550,100,0.0,2593,7687858,0,7663416
Sell,Limit,2844910,100,7.0,2594,7688515,,
Sell,Limit,2845540,300,6.98,2595,7690076,,
"",Trade,2845540,300,6.99,2596,7690077,581687,7690076
Sell,Limit,2845760,5100,7.0,2597,7690652,,
Sell,Limit,2845990,100,7.0,2598,7691294,,
Buy,Limit,2850540,800,6.99,2599,7701028,,
Sell,Cancel,2850830,100,0.0,2600,7701589,0,7691294
Buy,Cancel,2851110,4000,0.0,2601,7702253,3908723,0
Sell,Limit,2856870,100,6.96,2602,7718146,,
"",Trade,2856870,100,6.99,2603,7718147,581687,7718146
Sell,Limit,2857130,100,7.0,2604,7718808,,
Sell,Limit,2860160,3000,7.66,2605,7725724,,
Buy,Limit,2860670,10000,6.97,2606,7726968,,
Buy,Limit,2863930,100,7.05,2607,7734331,,
"",Trade,2863930,100,7.0,2608,7734332,7734331,7488531
Buy,Limit,2866940,200,7.0,2609,7740460,,
"",Trade,2866940,200,7.0,2610,7740461,7740460,7488531
Sell,Cancel,2867170,100,0.0,2611,7741051,0,7718808
Sell,Cancel,2872990,200,0.0,2612,7752333,0,7671235
Sell,Limit,2873210,200,6.96,2613,7752820,,
"",Trade,2873210,200,6.99,2614,7752821,581687,7752820
Sell,Limit,2873780,400,6.3,2615,7753652,,
"",Trade,2873780,400,6.99,2616,7753653,581687,7753652
Sell,Limit,2874020,100,7.0,2617,7754441,,
Sell,Limit,2875930,600,6.96,2618,7758484,,
"",Trade,2875930,600,6.99,2619,7758485,581687,7758484
Sell,Limit,2877040,400,6.33,2620,7760783,,
"",Trade,2877040,400,6.99,2621,7760784,581687,7760783
Sell,Limit,2877510,100,7.0,2622,7761855,,
Sell,Limit,2880170,600,6.3,2623,7767701,,
"",Trade,2880170,600,6.99,2624,7767702,581687,7767701
Sell,Limit,2880370,400,6.29,2625,7768514,,
"",Trade,2880370,400,6.99,2626,7768515,581687,7768514
