Side,eventType,timeMs,Qty,Price,eventSeq,eventID,bidEventID,askEventID
"",Trade,957060,100,8.34,1569,1185564,1185563,1007393
Buy,Limit,957110,300,8.34,1570,1185903,,
"",Trade,957110,300,8.34,1571,1185904,1185903,1007393
Sell,Limit,957170,6900,8.5,1572,1186309,,
Buy,Limit,957210,200,8.34,1573,1186529,,
"",Trade,957210,200,8.34,1574,1186530,1186529,1007393
Sell,Limit,957350,1000,8.34,1575,1187343,,
Sell,Limit,957430,400,8.34,1576,1187776,,
Sell,Limit,957680,100,7.52,1577,1189078,,
"",Trade,957680,100,8.32,1578,1189079,991879,1189078
Buy,Limit,957950,1000,8.34,1579,1190525,,
"",Trade,957950,1000,8.34,1580,1190526,1190525,1007393
Buy,Cancel,958690,4400,0.0,1581,1196332,258187,0
Sell,Limit,959560,3000,8.36,1582,1203127,,
Buy,Limit,960370,300,8.22,1583,1208456,,
Sell,Limit,960750,2000,8.34,1584,1210959,,
Buy,Limit,961310,200,8.33,1585,1216225,,
Buy,Limit,961320,1800,8.33,1586,1216336,,
Buy,Limit,961410,1500,7.86,1587,1217296,,
Buy,Limit,962020,500,8.21,1588,1224482,,
Buy,Limit,962590,500,8.2,1589,1229407,,
Buy,Limit,962930,500,8.33,1590,1231448,,
Buy,Limit,963380,1600,8.32,1591,1234236,,
Buy,Limit,964050,4400,8.3,1592,1238355,,
Buy,Limit,965370,2000,8.32,1593,1251093,,
Buy,Limit,965500,600,8.33,1594,1252226,,
Buy,Limit,965630,800,8.28,1595,1253149,,
Buy,Limit,965630,500,8.32,1596,1253175,,
Sell,Limit,965690,600,9.0,1597,1253545,,
Buy,Limit,965790,2000,8.33,1598,1254107,,
Sell,Limit,966240,4700,8.36,1599,1257625,,
Sell,Limit,966460,400,8.33,1600,1259165,,
"",Trade,966460,200,8.33,1601,1259166,1216225,1259165
"",Trade,966460,200,8.33,1602,1259167,1216336,1259165
Buy,Cancel,967890,4400,0.0,1603,1271210,1238355,0
Sell,Cancel,967920,1400,0.0,1604,1271563,0,754539
Sell,Cancel,967920,900,0.0,1605,1271575,0,785066
Sell,Cancel,967920,600,0.0,1606,1271594,0,754402
Sell,Cancel,967930,400,0.0,1607,1271685,0,400291
Sell,Cancel,967930,4100,0.0,1608,1271686,0,754537
Sell,Cancel,967930,2600,0.0,1609,1271687,0,401235
Buy,Limit,968860,700,8.33,1610,1280284,,
Buy,Limit,968950,2000,8.27,1611,1280873,,
Buy,Limit,969010,200,7.9,1612,1281163,,
Sell,Limit,969150,1000,9.19,1613,1282457,,
Buy,Limit,970010,500,8.34,1614,1288206,,
"",Trade,970010,400,8.34,1615,1288207,1288206,1007393
"",Trade,970010,100,8.34,1616,1288208,1288206,1035469
Sell,Limit,970250,100,8.33,1617,1290664,,
"",Trade,970250,100,8.33,1618,1290665,1216336,1290664
Sell,Limit,970670,2500,8.4,1619,1295374,,
Sell,Limit,970730,8000,8.41,1620,1296015,,
Buy,Limit,970990,200,8.3,1621,1299503,,
Buy,Limit,971970,7000,8.32,1622,1308990,,
Sell,Cancel,972560,1000,0.0,1623,1313617,0,1187343
Sell,Limit,972970,300,8.38,1624,1316239,,
Buy,Limit,973090,500,8.01,1625,1316954,,
Buy,Limit,973250,5900,8.34,1626,1318689,,
"",Trade,973250,700,8.34,1627,1318690,1318689,1035469
"",Trade,973250,100,8.34,1628,1318691,1318689,1041323
"",Trade,973250,1700,8.34,1629,1318692,1318689,1093794
"",Trade,973250,400,8.34,1630,1318693,1318689,1187776
"",Trade,973250,2000,8.34,1631,1318694,1318689,1210959
Sell,Limit,973490,1100,8.34,1632,1321413,,
"",Trade,973490,1000,8.34,1633,1321414,1318689,1321413
Sell,Limit,973500,1200,8.34,1634,1321446,,
Sell,Limit,973500,500,8.34,1635,1321462,,
Buy,Limit,973600,300,8.34,1636,1322232,,
"",Trade,973600,100,8.34,1637,1322233,1322232,1321413
"",Trade,973600,200,8.34,1638,1322234,1322232,1321446
Sell,Limit,974480,1000,8.4,1639,1331388,,
Buy,Cancel,974640,1500,0.0,1640,1332342,476555,0
Buy,Limit,974660,4400,8.29,1641,1332410,,
Buy,Limit,976070,1000,8.32,1642,1343333,,
Sell,Limit,976410,300,8.34,1643,1347552,,
Sell,Limit,977310,100,9.19,1644,1358236,,
Buy,Cancel,977340,4400,0.0,1645,1358538,1332410,0
Sell,Limit,977440,2400,8.76,1646,1359229,,
Buy,Limit,977490,100,8.31,1647,1359516,,
Sell,Limit,977670,5000,8.33,1648,1360845,,
"",Trade,977670,1500,8.33,1649,1360846,1216336,1360845
"",Trade,977670,500,8.33,1650,1360847,1231448,1360845
"",Trade,977670,600,8.33,1651,1360848,1252226,1360845
"",Trade,977670,2000,8.33,1652,1360849,1254107,1360845
"",Trade,977670,400,8.33,1653,1360850,1280284,1360845
Sell,Limit,977800,400,8.34,1654,1361566,,
Buy,Cancel,977880,500,0.0,1655,1362093,987099,0
Buy,Limit,978010,2000,8.33,1656,1362773,,
Sell,Limit,978410,300,8.34,1657,1366095,,
Sell,Limit,978420,300,8.34,1658,1366140,,
Sell,Limit,978790,400,8.33,1659,1368415,,
"",Trade,978790,300,8.33,1660,1368416,1280284,1368415
"",Trade,978790,100,8.33,1661,1368417,1362773,1368415
Sell,Limit,978790,200,8.33,1662,1368420,,
"",Trade,978790,200,8.33,1663,1368421,1362773,1368420
Sell,Limit,978800,100,8.33,1664,1368434,,
"",Trade,978800,100,8.33,1665,1368435,1362773,1368434
Sell,Limit,978800,500,8.33,1666,1368487,,
"",Trade,978800,500,8.33,1667,1368488,1362773,1368487
Sell,Limit,978830,800,8.33,1668,1368677,,
"",Trade,978830,800,8.33,1669,1368678,1362773,1368677
Sell,Limit,978830,1000,8.33,1670,1368679,,
"",Trade,978830,300,8.33,1671,1368680,1362773,1368679
Sell,Limit,978840,800,8.33,1672,1368699,,
Sell,Cancel,978840,1000,0.0,1673,1368714,0,1321446
Sell,Limit,978880,5000,8.33,1674,1368998,,
Sell,Limit,978890,1100,8.33,1675,1369033,,
Sell,Limit,979650,400,8.33,1676,1376178,,
Sell,Limit,979690,1100,8.39,1677,1376627,,
Buy,Limit,980160,2400,8.34,1678,1382613,,
"",Trade,980160,700,8.33,1679,1382614,1382613,1368679
"",Trade,980160,800,8.33,1680,1382615,1382613,1368699
"",Trade,980160,900,8.33,1681,1382616,1382613,1368998
Buy,Cancel,981110,1300,0.0,1682,1389525,875973,0
Buy,Limit,981140,500,8.34,1683,1389772,,
"",Trade,981140,500,8.33,1684,1389773,1389772,1368998
Buy,Limit,981350,2000,8.34,1685,1391292,,
"",Trade,981350,2000,8.33,1686,1391293,1391292,1368998
Buy,Limit,981450,300,8.1,1687,1391764,,
Sell,Limit,981730,1700,8.88,1688,1393842,,
Buy,Limit,981830,500,8.31,1689,1394409,,
Buy,Limit,981850,300,8.34,1690,1394640,,
"",Trade,981850,300,8.33,1691,1394641,1394640,1368998
Sell,Limit,981870,5000,8.36,1692,1394742,,
Buy,Limit,982080,4400,8.32,1693,1396200,,
Buy,Limit,982520,1100,8.36,1694,1400172,,
"",Trade,982520,1100,8.33,1695,1400173,1400172,1368998
Buy,Limit,982520,300,8.33,1696,1400203,,
"",Trade,982520,200,8.33,1697,1400204,1400203,1368998
"",Trade,982520,100,8.33,1698,1400205,1400203,1369033
Buy,Limit,982540,100,8.33,1699,1400371,,
"",Trade,982540,100,8.33,1700,1400372,1400371,1369033
Buy,Limit,983270,1000,8.32,1701,1408102,,
Buy,Limit,983530,1000,8.28,1702,1410071,,
Buy,Limit,983800,500,8.32,1703,1412006,,
Buy,Limit,983960,7200,8.33,1704,1412993,,
"",Trade,983960,900,8.33,1705,1412994,1412993,1369033
"",Trade,983960,400,8.33,1706,1412995,1412993,1376178
Sell,Limit,984170,500,8.33,1707,1414611,,
"",Trade,984170,500,8.33,1708,1414612,1412993,1414611
Sell,Limit,984180,900,8.34,1709,1414643,,
Buy,Limit,984280,5000,8.31,1710,1415479,,
Sell,Limit,984540,4800,9.19,1711,1417424,,
Sell,Cancel,984640,4200,0.0,1712,1418124,0,509575
Sell,Limit,984940,100,7.52,1713,1419966,,
"",Trade,984940,100,8.33,1714,1419967,1412993,1419966
Sell,Limit,985520,1000,8.34,1715,1425733,,
Buy,Limit,985530,500,8.33,1716,1425798,,
Buy,Limit,986350,5000,8.33,1717,1433691,,
Sell,Cancel,986630,2600,0.0,1718,1435405,0,300627
Buy,Cancel,986700,1000,0.0,1719,1435827,1017414,0
Buy,Limit,986760,1000,8.32,1720,1436292,,
Sell,Limit,987370,100,8.43,1721,1439932,,
Sell,Limit,987430,500,8.4,1722,1440223,,
Buy,Limit,987780,2000,8.33,1723,1442308,,
Buy,Limit,988270,3000,8.26,1724,1446045,,
Buy,Cancel,989040,100,0.0,1725,1453820,1167965,0
Buy,Limit,989570,600,8.33,1726,1459022,,
Buy,Limit,990000,1000,8.34,1727,1461277,,
"",Trade,990000,500,8.34,1728,1461278,1461277,1321462
"",Trade,990000,300,8.34,1729,1461279,1461277,1347552
"",Trade,990000,200,8.34,1730,1461280,1461277,1361566
Buy,Limit,990050,1900,8.3,1731,1461668,,
Buy,Limit,990300,100,8.33,1732,1463508,,
Sell,Limit,991000,3600,8.38,1733,1467834,,
Sell,Limit,991280,100,8.33,1734,1470842,,
"",Trade,991280,100,8.33,1735,1470843,1412993,1470842
Buy,Limit,991580,1000,8.26,1736,1473729,,
Buy,Limit,991660,300,8.0,1737,1474728,,
Buy,Limit,993170,4200,8.33,1738,1486610,,
Sell,Limit,993190,300,8.57,1739,1486753,,
Buy,Limit,993300,2000,8.33,1740,1487375,,
Buy,Limit,993380,600,8.27,1741,1487788,,
Sell,Limit,993400,400,8.33,1742,1487921,,
"",Trade,993400,400,8.33,1743,1487922,1412993,1487921
Buy,Limit,993730,800,8.31,1744,1489795,,
Buy,Limit,993850,1500,8.31,1745,1490488,,
Buy,Limit,994010,1000,8.33,1746,1491556,,
Buy,Limit,994230,600,8.35,1747,1493829,,
"",Trade,994230,200,8.34,1748,1493830,1493829,1361566
"",Trade,994230,300,8.34,1749,1493831,1493829,1366095
"",Trade,994230,100,8.34,1750,1493832,1493829,1366140
Sell,Limit,994230,2800,8.35,1751,1493875,,
Sell,Limit,994440,1000,9.19,1752,1495776,,
Sell,Limit,994950,2000,8.49,1753,1500953,,
Buy,Limit,995900,2600,8.28,1754,1507813,,
Buy,Limit,996840,300,8.34,1755,1513842,,
"",Trade,996840,200,8.34,1756,1513843,1513842,1366140
"",Trade,996840,100,8.34,1757,1513844,1513842,1414643
Sell,Limit,996860,1000,8.9,1758,1513944,,
Sell,Limit,997010,100,9.0,1759,1514767,,
Buy,Limit,997170,500,8.32,1760,1516394,,
Buy,Limit,997710,1000,8.3,1761,1521758,,
Sell,Limit,997710,3200,8.34,1762,1521773,,
Buy,Limit,997830,20000,8.34,1763,1522709,,
"",Trade,997830,800,8.34,1764,1522710,1522709,1414643
"",Trade,997830,1000,8.34,1765,1522711,1522709,1425733
"",Trade,997830,3200,8.34,1766,1522712,1522709,1521773
Buy,Limit,997830,1200,8.31,1767,1522713,,
Sell,Limit,997860,800,8.35,1768,1522996,,
Sell,Limit,997860,700,8.35,1769,1523035,,
Buy,Limit,998490,400,8.15,1770,1528540,,
Buy,Limit,998620,1500,8.3,1771,1529427,,
Buy,Limit,998920,100,8.31,1772,1531357,,
Sell,Limit,998940,200,8.35,1773,1531465,,
Sell,Limit,998960,200,8.34,1774,1531672,,
"",Trade,998960,200,8.34,1775,1531673,1522709,1531672
Sell,Cancel,998960,800,0.0,1776,1531677,0,1522996
Sell,Limit,998980,200,8.34,1777,1531760,,
"",Trade,998980,200,8.34,1778,1531761,1522709,1531760
Sell,Limit,999090,14600,8.34,1779,1532414,,
"",Trade,999090,14600,8.34,1780,1532415,1522709,1532414
Sell,Limit,999320,2600,8.34,1781,1534016,,
Sell,Limit,999320,2800,8.34,1782,1534035,,
Sell,Cancel,999320,700,0.0,1783,1534049,0,1523035
Sell,Limit,999410,300,8.34,1784,1534494,,
Sell,Limit,999420,700,8.34,1785,1534522,,
Buy,Limit,1000280,400,8.26,1786,1540009,,
Buy,Limit,1001130,1300,8.32,1787,1548983,,
Sell,Limit,1001480,5600,9.19,1788,1551285,,
Buy,Limit,1001620,100,8.25,1789,1552071,,
Buy,Limit,1001690,1000,8.34,1790,1552340,,
"",Trade,1001690,1000,8.34,1791,1552341,1552340,1534016
Buy,Limit,1002110,4000,8.34,1792,1554563,,
"",Trade,1002110,1600,8.34,1793,1554564,1554563,1534016
"",Trade,1002110,2400,8.34,1794,1554565,1554563,1534035
Sell,Limit,1002330,1000,8.5,1795,1555692,,
Sell,Limit,1002770,700,8.34,1796,1557901,,
Buy,Limit,1003240,4900,8.34,1797,1561017,,
"",Trade,1003240,400,8.34,1798,1561018,1561017,1534035
"",Trade,1003240,300,8.34,1799,1561019,1561017,1534494
"",Trade,1003240,700,8.34,1800,1561020,1561017,1534522
"",Trade,1003240,700,8.34,1801,1561021,1561017,1557901
Sell,Limit,1003340,2800,8.34,1802,1561860,,
"",Trade,1003340,2800,8.34,1803,1561861,1561017,1561860
Sell,Limit,1003350,500,8.35,1804,1561936,,
Sell,Limit,1003480,500,8.36,1805,1563073,,
Sell,Limit,1003570,600,8.33,1806,1563785,,
"",Trade,1003570,600,8.33,1807,1563786,1412993,1563785
Buy,Limit,1003950,500,8.31,1808,1567619,,
Sell,Limit,1004000,10000,8.35,1809,1568116,,
Sell,Cancel,1004010,500,0.0,1810,1568168,0,1561936
Buy,Limit,1004240,2000,8.25,1811,1569979,,
Sell,Limit,1004240,500,8.35,1812,1570023,,
Sell,Limit,1004490,3800,8.85,1813,1571408,,
Sell,Cancel,1004490,500,0.0,1814,1571437,0,1570023
Buy,Limit,1004600,2000,8.33,1815,1571969,,
Sell,Limit,1004600,500,8.35,1816,1572002,,
Buy,Limit,1004680,500,8.2,1817,1572359,,
Sell,Cancel,1004690,500,0.0,1818,1572411,0,1572002
Sell,Limit,1005510,2000,8.35,1819,1576937,,
Sell,Limit,1005520,500,8.35,1820,1576965,,
Sell,Limit,1006070,500,9.06,1821,1579696,,
Sell,Cancel,1006070,500,0.0,1822,1579719,0,1576965
Sell,Limit,1006390,10000,8.35,1823,1582216,,
Sell,Limit,1006390,500,8.35,1824,1582252,,
Sell,Cancel,1006570,400,0.0,1825,1583837,0,693785
Buy,Limit,1006570,1200,8.32,1826,1583838,,
Sell,Cancel,1006580,500,0.0,1827,1583868,0,1582252
Buy,Cancel,1007290,1600,0.0,1828,1589936,198959,0
Sell,Limit,1007290,500,8.35,1829,1589966,,
Buy,Limit,1007390,1000,8.34,1830,1590584,,
Sell,Limit,1007980,200,9.19,1831,1593685,,
Buy,Limit,1008360,9800,8.32,1832,1596121,,
Sell,Cancel,1008520,71200,0.0,1833,1597002,0,952509
Buy,Limit,1008640,200,8.3,1834,1597628,,
Sell,Limit,1008720,200,8.32,1835,1598141,,
"",Trade,1008720,200,8.34,1836,1598142,1590584,1598141
Sell,Limit,1009230,2900,8.34,1837,1601589,,
"",Trade,1009230,800,8.34,1838,1601590,1590584,1601589
Sell,Cancel,1009230,500,0.0,1839,1601643,0,1589966
Buy,Limit,1009480,200,8.29,1840,1603757,,
Sell,Limit,1009490,500,8.34,1841,1603862,,
Sell,Cancel,1010270,100,0.0,1842,1610070,0,705939
Buy,Limit,1010460,1400,8.34,1843,1611027,,
"",Trade,1010460,1400,8.34,1844,1611028,1611027,1601589
Buy,Limit,1010990,10000,8.21,1845,1613837,,
Sell,Limit,1011630,2000,9.1,1846,1616979,,
Buy,Limit,1012240,1200,8.34,1847,1620394,,
"",Trade,1012240,700,8.34,1848,1620395,1620394,1601589
"",Trade,1012240,500,8.34,1849,1620396,1620394,1603862
Sell,Limit,1012640,1000,8.4,1850,1623547,,
Sell,Limit,1012640,400,8.35,1851,1623580,,
Buy,Limit,1012930,100,8.33,1852,1625614,,
Sell,Cancel,1012930,400,0.0,1853,1625657,0,1623580
Buy,Limit,1012950,100,8.33,1854,1625726,,
Sell,Cancel,1014090,200,0.0,1855,1631865,0,1531465
Sell,Limit,1014090,400,8.35,1856,1631894,,
Buy,Cancel,1014380,5000,0.0,1857,1633337,649076,0
Sell,Cancel,1014390,400,0.0,1858,1633363,0,1631894
Buy,Limit,1016390,500,8.34,1859,1646066,,
Sell,Limit,1016400,400,8.35,1860,1646091,,
Sell,Limit,1017360,5000,9.19,1861,1650870,,
Buy,Cancel,1017370,400,0.0,1862,1650913,443387,0
Sell,Limit,1017550,600,8.48,1863,1651812,,
Buy,Cancel,1017680,5000,0.0,1864,1652517,1013907,0
Sell,Limit,1017820,71200,8.33,1865,1653293,,
"",Trade,1017820,500,8.34,1866,1653294,1646066,1653293
"",Trade,1017820,4200,8.33,1867,1653295,1412993,1653293
"",Trade,1017820,500,8.33,1868,1653296,1425798,1653293
"",Trade,1017820,5000,8.33,1869,1653297,1433691,1653293
"",Trade,1017820,2000,8.33,1870,1653298,1442308,1653293
"",Trade,1017820,600,8.33,1871,1653299,1459022,1653293
"",Trade,1017820,100,8.33,1872,1653300,1463508,1653293
"",Trade,1017820,4200,8.33,1873,1653301,1486610,1653293
"",Trade,1017820,2000,8.33,1874,1653302,1487375,1653293
"",Trade,1017820,1000,8.33,1875,1653303,1491556,1653293
"",Trade,1017820,2000,8.33,1876,1653304,1571969,1653293
"",Trade,1017820,100,8.33,1877,1653305,1625614,1653293
"",Trade,1017820,100,8.33,1878,1653306,1625726,1653293
Buy,Limit,1017830,400,8.33,1879,1653322,,
"",Trade,1017830,400,8.33,1880,1653323,1653322,1653293
Sell,Cancel,1017830,400,0.0,1881,1653333,0,1646091
Buy,Limit,1018190,1000,8.34,1882,1655372,,
"",Trade,1018190,1000,8.33,1883,1655373,1655372,1653293
Sell,Limit,1018200,400,8.33,1884,1655418,,
Buy,Limit,1018200,19000,8.33,1885,1655423,,
"",Trade,1018200,19000,8.33,1886,1655424,1655423,1653293
Buy,Limit,1018200,23700,8.33,1887,1655447,,
"",Trade,1018200,23700,8.33,1888,1655448,1655447,1653293
Buy,Limit,1018210,300,8.33,1889,1655474,,
"",Trade,1018210,300,8.33,1890,1655475,1655474,1653293
Buy,Limit,1018210,300,8.33,1891,1655514,,
"",Trade,1018210,300,8.33,1892,1655515,1655514,1653293
Buy,Limit,1018250,100,8.33,1893,1655870,,
"",Trade,1018250,100,8.33,1894,1655871,1655870,1653293
Buy,Limit,1018250,100,8.33,1895,1655936,,
"",Trade,1018250,100,8.33,1896,1655937,1655936,1653293
Buy,Limit,1018280,32400,8.34,1897,1656182,,
"",Trade,1018280,4000,8.33,1898,1656183,1656182,1653293
"",Trade,1018280,400,8.33,1899,1656184,1656182,1655418
Sell,Cancel,1018280,2800,0.0,1900,1656228,0,1493875
Sell,Limit,1018290,300,8.35,1901,1656273,,
Sell,Limit,1018350,900,8.34,1902,1656836,,
"",Trade,1018350,900,8.34,1903,1656837,1656182,1656836
Buy,Limit,1018380,400,8.35,1904,1657030,,
"",Trade,1018380,200,8.35,1905,1657031,1657030,779615
"",Trade,1018380,200,8.35,1906,1657032,1657030,1101505
Buy,Limit,1018380,100,8.35,1907,1657039,,
"",Trade,1018380,100,8.35,1908,1657040,1657039,1101505
Buy,Limit,1018390,300,8.35,1909,1657104,,
"",Trade,1018390,300,8.35,1910,1657105,1657104,1101505
Buy,Limit,1018390,800,8.35,1911,1657110,,
"",Trade,1018390,800,8.35,1912,1657111,1657110,1101505
Buy,Limit,1018640,600,8.35,1913,1658962,,
"",Trade,1018640,600,8.35,1914,1658963,1658962,1101505
Buy,Limit,1018640,600,8.35,1915,1658972,,
"",Trade,1018640,600,8.35,1916,1658973,1658972,1101505
Buy,Limit,1018640,300,8.35,1917,1658983,,
"",Trade,1018640,300,8.35,1918,1658984,1658983,1101505
Buy,Limit,1018640,300,8.35,1919,1658987,,
"",Trade,1018640,300,8.35,1920,1658988,1658987,1101505
Buy,Limit,1018640,2200,8.35,1921,1658997,,
"",Trade,1018640,2200,8.35,1922,1658998,1658997,1101505
Buy,Limit,1018660,100,8.35,1923,1659104,,
"",Trade,1018660,100,8.35,1924,1659105,1659104,1101505
Buy,Limit,1018670,300,8.35,1925,1659249,,
"",Trade,1018670,300,8.35,1926,1659250,1659249,1101505
Buy,Limit,1018700,100,8.32,1927,1659447,,
Buy,Limit,1018720,600,7.53,1928,1659602,,
Buy,Limit,1018880,700,8.35,1929,1660857,,
"",Trade,1018880,700,8.35,1930,1660858,1660857,1101505
Sell,Cancel,1019150,10000,0.0,1931,1662936,0,1088817
Buy,Limit,1019750,1000,8.18,1932,1666187,,
Sell,Cancel,1020390,1200,0.0,1933,1669573,0,423153
Buy,Cancel,1021280,500,0.0,1934,1674789,1253175,0
Buy,Cancel,1021350,27100,0.0,1935,1675465,1656182,0
Sell,Cancel,1021360,300,0.0,1936,1675534,0,1656273
Buy,Limit,1021580,2000,8.34,1937,1677867,,
Sell,Limit,1021590,300,8.35,1938,1677958,,
Sell,Limit,1021870,600,8.34,1939,1680548,,
"",Trade,1021870,600,8.34,1940,1680549,1677867,1680548
Sell,Limit,1021940,1000,8.3,1941,1681024,,
"",Trade,1021940,1000,8.34,1942,1681025,1677867,1681024
Buy,Limit,1022390,500,8.2,1943,1684358,,
Buy,Limit,1023060,1400,8.33,1944,1688391,,
Sell,Limit,1023180,5700,9.18,1945,1689215,,
Sell,Cancel,1023760,1000,0.0,1946,1692810,0,381473
Sell,Limit,1023830,1000,8.66,1947,1693144,,
Buy,Cancel,1024010,500,0.0,1948,1694110,1152666,0
Buy,Limit,1024440,1100,8.2,1949,1697836,,
Buy,Limit,1024460,2000,7.66,1950,1698021,,
Buy,Limit,1024830,1400,8.21,1951,1701233,,
Sell,Limit,1025230,1000,8.34,1952,1705038,,
"",Trade,1025230,400,8.34,1953,1705039,1677867,1705038
Sell,Cancel,1025240,300,0.0,1954,1705110,0,1677958
Buy,Limit,1025370,300,8.34,1955,1706043,,
"",Trade,1025370,300,8.34,1956,1706044,1706043,1705038
Buy,Limit,1025370,300,8.34,1957,1706045,,
"",Trade,1025370,300,8.34,1958,1706046,1706045,1705038
Sell,Limit,1025380,300,8.34,1959,1706083,,
Buy,Limit,1025400,300,8.34,1960,1706284,,
"",Trade,1025400,300,8.34,1961,1706285,1706284,1706083
Buy,Limit,1025550,2400,8.33,1962,1707350,,
Sell,Limit,1025550,200,8.35,1963,1707369,,
Buy,Limit,1026020,500,8.35,1964,1711602,,
"",Trade,1026020,500,8.35,1965,1711603,1711602,1101505
Sell,Cancel,1026020,200,0.0,1966,1711658,0,1707369
Buy,Limit,1026190,100,8.29,1967,1713170,,
Sell,Limit,1026190,200,8.35,1968,1713233,,
Sell,Limit,1026460,400,8.34,1969,1715348,,
Sell,Cancel,1026470,200,0.0,1970,1715419,0,1713233
Buy,Limit,1026570,300,8.34,1971,1716219,,
"",Trade,1026570,300,8.34,1972,1716220,1716219,1715348
Buy,Limit,1026570,300,8.34,1973,1716225,,
"",Trade,1026570,100,8.34,1974,1716226,1716225,1715348
Sell,Limit,1026590,200,8.34,1975,1716402,,
"",Trade,1026590,200,8.34,1976,1716403,1716225,1716402
Buy,Limit,1026600,400,8.34,1977,1716483,,
Buy,Limit,1026600,400,8.34,1978,1716484,,
Buy,Limit,1026600,300,8.34,1979,1716491,,
Buy,Limit,1026600,400,8.34,1980,1716501,,
Buy,Limit,1026600,300,8.34,1981,1716502,,
Sell,Limit,1026600,200,8.35,1982,1716543,,
Buy,Limit,1026740,400,8.34,1983,1717469,,
Sell,Limit,1026940,3900,8.95,1984,1719641,,
Buy,Limit,1027450,600,8.34,1985,1724969,,
Buy,Limit,1028370,1000,8.32,1986,1734649,,
Buy,Limit,1028480,100,8.34,1987,1735269,,
Buy,Limit,1028700,100,8.33,1988,1736400,,
Buy,Limit,1028780,500,8.35,1989,1736820,,
"",Trade,1028780,500,8.35,1990,1736821,1736820,1101505
Buy,Limit,1029040,1800,8.33,1991,1738467,,
Buy,Limit,1029780,500,8.1,1992,1743833,,
Buy,Limit,1029960,1000,8.2,1993,1744807,,
Buy,Limit,1030370,300,8.34,1994,1748267,,
Sell,Limit,1030530,200,8.36,1995,1750053,,
Buy,Cancel,1030560,4400,0.0,1996,1750377,1396200,0
Buy,Limit,1030570,1500,8.35,1997,1750550,,
"",Trade,1030570,1400,8.35,1998,1750551,1750550,1101505
"",Trade,1030570,100,8.35,1999,1750552,1750550,1136314
Buy,Limit,1030600,400,8.34,2000,1750734,,
Buy,Limit,1030600,300,8.34,2001,1750738,,
Buy,Limit,1030600,300,8.34,2002,1750739,,
Buy,Limit,1030600,300,8.34,2003,1750741,,
Buy,Limit,1031000,2000,8.16,2004,1754586,,
Buy,Limit,1031020,500,8.34,2005,1754780,,
Sell,Limit,1031210,1200,8.35,2006,1757030,,
Buy,Cancel,1031540,600,0.0,2007,1759400,188071,0
Buy,Limit,1032390,2000,8.32,2008,1765144,,
Buy,Limit,1032570,300,8.34,2009,1766132,,
Buy,Limit,1032570,300,8.34,2010,1766134,,
Buy,Limit,1032600,300,8.34,2011,1766247,,
Buy,Limit,1032600,300,8.34,2012,1766248,,
Buy,Limit,1032600,300,8.34,2013,1766252,,
Buy,Limit,1032600,600,8.34,2014,1766257,,
Buy,Limit,1032600,300,8.34,2015,1766258,,
Buy,Limit,1032600,400,8.34,2016,1766262,,
Buy,Limit,1032600,300,8.34,2017,1766264,,
Buy,Limit,1032600,300,8.34,2018,1766271,,
Buy,Limit,1032740,300,8.34,2019,1767098,,
Buy,Limit,1033010,1600,8.27,2020,1768450,,
Sell,Limit,1033240,1700,8.34,2021,1770498,,
"",Trade,1033240,400,8.34,2022,1770499,1716483,1770498
"",Trade,1033240,400,8.34,2023,1770500,1716484,1770498
"",Trade,1033240,300,8.34,2024,1770501,1716491,1770498
"",Trade,1033240,400,8.34,2025,1770502,1716501,1770498
"",Trade,1033240,200,8.34,2026,1770503,1716502,1770498
Sell,Limit,1033450,1100,8.35,2027,1772434,,
Buy,Limit,1033620,4400,8.34,2028,1773838,,
Buy,Limit,1034710,3000,8.34,2029,1782435,,
Buy,Limit,1035520,100,8.34,2030,1787093,,
Sell,Limit,1035740,66400,8.45,2031,1788449,,
Buy,Cancel,1035870,1000,0.0,2032,1789075,186295,0
Buy,Limit,1036780,500,8.33,2033,1796083,,
Buy,Limit,1036900,22400,8.34,2034,1797069,,
Buy,Limit,1038000,300,8.18,2035,1803974,,
Buy,Cancel,1038070,1000,0.0,2036,1804346,1022753,0
Sell,Limit,1038380,1600,8.35,2037,1806088,,
Sell,Limit,1038650,500,8.34,2038,1807390,,
"",Trade,1038650,100,8.34,2039,1807391,1716502,1807390
"",Trade,1038650,400,8.34,2040,1807392,1717469,1807390
Sell,Limit,1038660,2100,8.35,2041,1807417,,
Buy,Limit,1038720,1000,8.3,2042,1807743,,
Buy,Limit,1039640,2100,8.35,2043,1813757,,
"",Trade,1039640,1900,8.35,2044,1813758,1813757,1136314
"",Trade,1039640,200,8.35,2045,1813759,1813757,1164461
Buy,Limit,1039840,8400,8.33,2046,1815166,,
Sell,Limit,1040050,2800,8.35,2047,1816963,,
Buy,Limit,1040540,500,8.27,2048,1819957,,
Sell,Cancel,1040670,200,0.0,2049,1820573,0,1750053
Sell,Limit,1041330,200,8.35,2050,1823919,,
Sell,Limit,1041500,400,8.33,2051,1824783,,
"",Trade,1041500,400,8.34,2052,1824784,1724969,1824783
Buy,Limit,1042250,9400,8.35,2053,1828944,,
"",Trade,1042250,3100,8.35,2054,1828945,1828944,1164461
"",Trade,1042250,100,8.35,2055,1828946,1828944,1171797
"",Trade,1042250,6200,8.35,2056,1828947,1828944,1568116
